date,Town,Count,fullvax.total,vaccine_prev,cumulative_incidence,population,SVI_SES,SVI_ages_disability,SVI_minority,SVI_house,SVI_overall
2021-04-01,Rehoboth,888,1727,13.584937811642252,6.985190953525374,12712.608802080536,0.17755782155272307,0.23555347624565473,0.32189507531865585,0.0629954808806489,0.07473383545770568
2021-04-01,Revere,10002,10471,17.208168433564882,16.437408143684074,60849.009238985025,0.7367658165066662,0.5351942517527194,0.8418401183611023,0.6941944972175054,0.7799411540207468
2021-04-01,Richmond,39,368,28.203775962960464,2.988987126509397,1304.7898284374692,0.23495112531258683,0.4096226451792164,0.12144140038899695,0.46407507641011386,0.27032717421505975
2021-04-01,Rochester,421,1085,19.116807614731048,7.417673738066149,5675.633828965876,0.4414,0.4679,0.175,0.2812,0.3109
2021-04-01,Rockland,1693,3042,16.814725102112526,9.358096514752303,18091.28595041864,0.42255505611703614,0.5666895918253392,0.2205016695516221,0.5149758277960802,0.4356365123680831
2021-04-01,Rockport,272,2159,33.4115920431221,4.209334430629556,6461.82916759406,0.3321329450915142,0.5403296173044925,0.040743094841930116,0.17994126455906823,0.18765191347753743
2021-04-01,Rowe,10,42,12.505267741061038,2.977444700252628,335.8584627667989,0.6628,0.8187,0.0595,0.6543,0.6369
2021-04-01,Rowley,365,1361,22.023296937830363,5.906321368338047,6179.819505871312,0.1179,0.288,0.0636,0.1735,0.07
2021-04-01,Royalston,68,216,16.95659889927531,5.338188542364449,1273.8403572737184,0.7759333851590106,0.7069226572438163,0.3078984028268551,0.587401554770318,0.6896282685512367
2021-04-01,Russell,116,191,10.080711187071831,6.122316741886556,1894.7075901247028,0.5284,0.3789,0.0807,0.3052,0.3157
2021-04-01,Rutland,571,1795,19.69019385853023,6.263565845805437,9116.212937753106,0.133,0.1122,0.0355,0.5185,0.1242
2021-04-01,Salem,4341,8380,18.613475046163934,9.6421354624579525,45021.14720231696,0.5832129624497714,0.5068689090573184,0.6390135767401043,0.6630391667821347,0.6386260657706341
2021-04-01,Salisbury,596,1681,18.987478753059047,6.732026970150621,8853.202796759819,0.5190968400477793,0.49810507112607233,0.16529240959930502,0.6691163970029319,0.5102291128244109
2021-04-01,Sandisfield,30,162,17.38862650819602,3.2201160200363,931.6434505257923,0.5867,0.4911,0.0499,0.6529,0.5038
2021-04-01,Sandwich,1065,4680,22.203289172528553,5.052671574517716,21077.95815131039,0.22587634936812068,0.38318928862617196,0.16088224215246638,0.10773068487566245,0.10688201793721973
2021-04-01,Saugus,3876,6432,22.579267915370274,13.606536449001116,28486.30887461846,0.5930892685851319,0.6784980626025495,0.4618964943834406,0.5474932443518868,0.6337984096932979
2021-04-01,Savoy,15,117,18.858692327388518,2.417781067613913,620.4035675903183,0.7498,0.8755,0.11620000000000001,0.48829999999999996,0.6706
2021-04-01,Scituate,1115,4277,23.630824161472706,6.160479060098683,18099.24178172824,0.17530188612795927,0.50594511445901,0.12536781060457838,0.14415673253766387,0.1299667892780278
2021-04-01,Seekonk,1214,1857,13.251782990602349,8.663255008395936,14013.20864759793,0.377611939513478,0.498969513477975,0.14859170282708745,0.28700971729125574,0.28076083497698884
2021-04-01,Sharon,901,4303,23.53972343410124,4.928954407186897,18279.73897843839,0.09620523369565216,0.3885200597826087,0.4800243423913043,0.20729829347826087,0.18682140217391302
2021-04-01,Sheffield,96,688,22.527190493733666,3.143328906102372,3054.087016272088,0.3626,0.3577,7e-4,0.2853,0.1805
2021-04-01,Shelburne,30,832,45.44751008273924,1.6387323347141554,1830.683349836562,0.49616936061075984,0.7001140939997614,0.0968280329237743,0.45861992126923534,0.45410169986878207
2021-04-01,Sherborn,148,871,23.08169965606639,3.9220339254854486,3773.552264254862,0.0103,0.3502,0.1969,0.0123,0.0055
2021-04-01,Shirley,795,1305,15.306681434456845,9.324759954324286,8525.688638572674,0.645,0.2367,0.5038,0.8553,0.6733
2021-04-01,Shrewsbury,2757,7333,18.566142787511648,6.980343060844076,39496.62611090376,0.3297938269522685,0.51241645423222415,0.6291072115268775,0.5548921596029203,0.5185445244922053
2021-04-01,Shutesbury,33,276,15.840365657208423,1.8939567633618766,1742.3840205001934,0.3975,0.6067,0.11070000000000002,0.43550000000000005,0.3747
2021-04-01,Somerset,1883,3889,20.99765212558775,10.16677267999016,18521.11834570715,0.6238298674780799,0.7969903711414501,0.2502020458822117,0.17345419385834968,0.4524839091964608
2021-04-01,Somerville,5241,12283,16.237407675953538,6.928295500258283,75646.31156111367,0.4336686263201187,0.08977953615021698,0.5963860031957038,0.6508277808768331,0.3943876105023306
2021-04-01,South Hadley,947,3436,19.008236983180335,5.238882544549411,18076.37395851275,0.49422636122177954,0.45549477506640107,0.22291619355909695,0.30408809345949533,0.3435509794156707
2021-04-01,Southampton,380,1284,21.33601640867759,6.314397379515174,6017.993122079636,0.3098,0.355,0.3431,0.1646,0.2121
2021-04-01,Southborough,449,2109,21.8092820791247,4.643133074218582,9670.194517859358,0.1495518862766539,0.3844623564789502,0.34253075451066156,0.2877332148715145,0.2070854291962821
2021-04-01,Southbridge,1730,2366,14.108569686394882,10.316071664185607,16769.94941791705,0.8305769089617615,0.8435081389842548,0.7089890020125489,0.5269012252870842,0.7976409257724637
2021-04-01,Southwick,528,1398,14.265519906180772,5.387835844394455,9799.85313675314,0.42741776498406503,0.7909503444021795,0.18617959288578184,0.31622030430759734,0.399201511257325
2021-04-01,Spencer,811,2124,18.51788031567463,7.070621909610229,11469.995289915123,0.5935869050616973,0.40317644589943763,0.27959363720305547,0.4019062536724587,0.41166926047175356
2021-04-01,Springfield,19194,18205,11.651595380357163,12.284576859685549,156244.69787794803,0.8733785944458216,0.8703516137717642,0.8246603741249476,0.6320620520031113,0.8596219077209748
2021-04-01,Sterling,648,1737,22.101750573667978,8.245212649244014,7859.105975385775,0.2001,0.277,0.1183,0.2737,0.14
2021-04-01,Stockbridge,65,551,32.294154666556835,3.809655269194545,1706.191122477667,0.5141,0.552,0.0957,0.4636,0.4296
2021-04-01,Stoneham,2289,5287,23.74700232053989,10.281234785647023,22263.86273364292,0.3117054732658959,0.42506972091763,0.3428509844653179,0.3859010612355492,0.33202011380057805
2021-04-01,Stoughton,2747,5231,18.898567805044184,9.92436737917346,27679.34614920292,0.44828018896677846,0.5507095757945194,0.5951338727106481,0.322371402842814,0.45277120334709486
2021-04-01,Stow,245,1426,19.682182932676454,3.381581219148479,7245.131319415531,0.0322,0.4337,0.1005,0.0405,0.0226
2021-04-01,Sturbridge,556,2000,18.923252675948252,5.260664243913614,10569.007528721693,0.22339412813253642,0.8942720352312047,0.2524744678620111,0.5047206354199434,0.4684786410821013
2021-04-01,Sudbury,758,3775,21.19618799607181,4.256082251926472,17809.80618165683,0.03260469681908549,0.43204075132538106,0.395014844267727,0.21806220178926441,0.13693370195493704
2021-04-01,Sunderland,195,594,15.963994597563076,5.240705297179797,3720.873221108925,0.4099,0.0698,0.5673,0.5933,0.3693
2021-04-01,Sutton,658,1640,18.3150304688296,7.348347590542608,8954.39405788115,0.07617341502397443,0.4664191262653169,0.1238288758657432,0.04384688332445392,0.03587405434203516
2021-04-01,Swampscott,1054,3907,28.693322114105527,7.740660739254474,13616.40866980451,0.3466005739000249,0.6817133702071031,0.41916727106379437,0.6331992098477918,0.5255620061548698
2021-04-01,Swansea,1661,3050,19.123326582086587,10.414375558310105,15949.10794891214,0.4743998724334832,0.5663399343943628,0.19054880330458027,0.21568907787632122,0.32850643907180177
2021-04-01,Taunton,5525,8085,14.04298219881859,9.59647206536459,57573.24110743497,0.6260116847673491,0.7041039589393412,0.43934954233538115,0.48832541133660534,0.6030009231909612
2021-04-01,Templeton,581,1524,16.896533893274523,6.4415263726984895,9019.601355083903,0.5275208869552501,0.44566360412401285,0.1857289412108804,0.671548603392805,0.5066291349809886
2021-04-01,Tewksbury,3006,6342,20.573777451406276,9.751620154356239,30825.64694295605,0.35407005999612934,0.5022931262499193,0.26573617508547837,0.3648480452874008,0.3247095735758983
2021-04-01,Tisbury,289,1809,43.33874938431628,6.923658691026757,4174.09368221099,0.331070239102022,0.5322519028215577,0.1946943107557469,0.40709324978857536,0.3492536711001768
2021-04-01,Topsfield,401,1724,29.83880891456702,6.940465414583164,5777.71051430394,0.2769,0.8953000000000001,0.1429,0.21600000000000003,0.3219
2021-04-01,Townsend,410,1235,13.55088015492775,4.4986727639841115,9113.799147215503,0.3584513167636171,0.40806123744050765,0.05512767847699629,0.3173790904283448,0.2390118455843469
2021-04-01,Truro,43,640,32.518168429283804,2.1848144413425055,1968.130527990182,0.5517,0.2175,0.2105,0.3155,0.3246
2021-04-01,Tyngsborough,1028,2114,17.64741967202263,8.581621297464173,11979.08838396037,0.4449533680090637,0.3851255484601916,0.42368785662787106,0.2188118704294984,0.3243678030693172
2021-04-01,Tyringham,8,33,13.65951257452051,3.311396987762548,241.589879726425,0.462,0.5014,0.0144,0.1845,0.2169
2021-04-01,Upton,278,1351,14.679674510619575,3.0206880192096532,9203.201331355536,0.2653,0.1737,0.3281,0.3882,0.2375
2021-04-01,Uxbridge,788,2220,14.220431016414269,5.047612450871371,15611.3411572231,0.4630010544153643,0.39228877800790807,0.07752520711730371,0.26594023724345695,0.2705659433251742
2021-04-01,Wakefield,2282,5764,21.258839534553502,8.4164940697174,27113.42729047539,0.26001169139465874,0.4078427448071216,0.2849349369436202,0.3634653635014837,0.27805251854599405
2021-04-01,Wales,78,240,12.558849019553639,4.081625931354933,1911.00314707446,0.6134,0.656,0.0882,0.2771,0.4262
2021-04-01,Walpole,1913,5670,21.76151095234201,7.342111190798988,26055.176096997002,0.28906583422080223,0.3311810063897764,0.42101575079872205,0.2518183990060348,0.2454228594249201
2021-04-01,Waltham,5261,10568,15.904370722154772,7.91757138240502,66447.14327036396,0.466738348322134,0.13360042022777563,0.6593787927079315,0.6635638725918106,0.5143622830345723
2021-04-01,Ware,528,1382,13.601845032513983,5.196652805475675,10160.386305655253,0.7307783348633571,0.8592133394534286,0.1638320104512393,0.6315043076053951,0.6935157051055717
2021-04-01,Wareham,1463,3813,15.765867631348616,6.049164527842388,24185.15802085188,0.6356369531327085,0.7591085564874198,0.303339883571781,0.46482456832757774,0.5970067627035027
2021-04-01,Warren,222,499,9.168881332066226,4.079141594626657,5442.321499514373,0.4304,0.20179999999999998,0.0185,0.6049,0.3027
2021-04-01,Warwick,16,81,11.036292734125038,2.1800084413086496,733.9421121872019,0.6943,0.5814,0.1552,0.5453,0.5841
2021-04-01,Watertown,2186,7429,22.48708465669494,6.616875361358883,33036.74137139965,0.27769915811445467,0.29756007653504957,0.5417565193946774,0.43498825360932336,0.36007133066620284
2021-04-01,Wayland,574,3381,25.579603036302185,4.342706933699335,13217.562427383005,0.030049811547714515,0.3672581676022454,0.3398312229350441,0.2917509623095429,0.13948717321571774
2021-04-01,Webster,1718,2545,14.812960340785555,9.999475782109855,17180.90065354914,0.6511339932826586,0.7970732720523246,0.455462435920099,0.5854986388545166,0.6710597489835602
2021-04-01,Wellesley,1210,5546,18.66519804282582,4.072284463003831,29713.05199802939,0.13962882541069901,0.2577795415267873,0.4108868755090284,0.34129119802943925,0.1748003357104547
2021-04-01,Wellfleet,63,917,33.226632925451355,2.2827457735042915,2759.834263247254,0.5981838921146283,0.4982196478741337,0.10807512642817005,0.4217671661359805,0.4292525004682524
2021-04-01,Wendell,11,133,18.752192269354687,1.550933195209786,709.2504070436181,0.6943,0.5814,0.1552,0.5453,0.5841
2021-04-01,Wenham,254,886,17.028232266625825,4.881682839416433,5203.123766032365,0.024,0.1005,0.2468,0.7503,0.1675
2021-04-01,West Boylston,585,1809,23.07209913796536,7.4611265869042205,7840.638986433936,0.5748672911070267,0.38548744521419487,0.48812206984306516,0.33561428672416227,0.4675452000565531
2021-04-01,West Bridgewater,773,1314,18.03502735074622,10.60964698791996,7285.822053081787,0.3652122958827635,0.44429077459874383,0.06357560362875087,0.3964309560362875,0.29344766224703417
2021-04-01,West Brookfield,249,736,19.871070086244334,6.722685396025597,3703.877027284469,0.4448109627156372,0.4356945464663327,0.03400333889816361,0.7164484140233722,0.42987779632721207
2021-04-01,West Newbury,175,1009,24.99762008250144,4.335563443446731,4036.384250460343,0.2666,0.528,0.1237,0.24210000000000004,0.2093
2021-04-01,West Springfield,2602,4607,15.697905607227945,8.866062598221644,29347.86407352808,0.6334440242796344,0.5452255110583967,0.5286903753575665,0.47447926463406126,0.5684341275378497
2021-04-01,West Stockbridge,39,411,34.97525198552721,3.318819531473385,1175.1166229483413,0.34542775800711745,0.6174684064847766,0.1564141162514828,0.28594717279557136,0.29782574139976276
2021-04-01,West Tisbury,99,559,19.468598112788268,3.4479270360752032,2871.290458416786,0.1241,0.3865,0.1634,0.2846,0.15310000000000001
2021-04-01,Westborough,1441,3846,20.55461495326446,7.701300090393677,18711.126473274962,0.15152958200669442,0.3399421707894522,0.6009383419054617,0.45808303943179035,0.32643288023512124
2021-04-01,Westfield,2835,5917,14.007488990902205,6.711379295117078,42241.68945514119,0.5388672262354294,0.6102319528813003,0.3961632080118207,0.5415882162206535,0.5323587362502052
2021-04-01,Westford,1174,4137,17.917455400212997,5.084624761868517,23089.21611687573,0.07528726957096801,0.31314365545176487,0.40451683888567413,0.1738474952467554,0.12429399851202777
2021-04-01,Westminster,498,1464,20.01189747069523,6.807325778966001,7315.648114547028,0.3249,0.37000000000000005,0.0198,0.0137,0.0343
2021-04-01,Weston,511,2522,22.965429503247776,4.653185755812694,10981.72363657879,0.10067438468550592,0.6809764813126709,0.461283773928897,0.5026597082953509,0.39082625341841387
2021-04-01,Westport,1461,3999,23.871453220717356,8.721228596016019,16752.22686706556,0.4549309005564599,0.6070942272021804,0.1968593065071734,0.2446392815232615,0.319988458189802
2021-04-01,Westwood,964,4032,27.437562400399155,6.5599727564446395,14695.18298003522,0.27177741385698406,0.5916147017413856,0.355232823267877,0.5125584846239348,0.410875483512412
2021-04-01,Weymouth,4762,11552,20.563460007601055,8.47673100382585,56177.31644251469,0.5251269286855079,0.40610241649885426,0.39437342148858706,0.4914275913379031,0.4763061811183747
2021-04-01,Whately,55,176,12.125492955751037,3.789216548672199,1451.4873798720441,0.4099,0.0698,0.5673,0.5933,0.3693
2021-04-01,Whitman,1205,2373,15.271133270787717,7.754620982426969,15539.121805317045,0.45726611189091637,0.5966926809705233,0.11835764988971326,0.34130372969721273,0.36540242630840186
2021-04-01,Wilbraham,1229,3462,23.820899962481754,8.456350679922032,14533.45593765432,0.28024622480918127,0.6766889078029763,0.3245493492943825,0.49082867497666244,0.41178614024490695
2021-04-01,Williamsburg,68,851,34.61780966188369,2.766170454768614,2458.272225515766,0.44779896288613974,0.25785718201348246,0.2378103118749537,0.4299900733387658,0.31042823912882433
2021-04-01,Williamstown,264,1351,18.820155864560792,3.677661841779459,7178.474023926626,0.5150032860635697,0.3509649682151589,0.28996335452322736,0.6035800293398532,0.49774551589242055
2021-04-01,Wilmington,2014,4346,17.7675913520717,8.233761846082007,24460.26540053926,0.20001171696677655,0.40341932538676134,0.285340975568518,0.4159317693803365,0.27092412291825174
2021-04-01,Winchendon,653,1376,12.782031344284535,6.065891328355961,10765.112077551556,0.6674553437029604,0.6724919217260412,0.11805439036628197,0.8077791771199196,0.6697719016557954
2021-04-01,Winchester,1165,4885,21.921277556222524,5.227899355782854,22284.28515387031,0.16654757347703553,0.3592762674595063,0.47042292111864725,0.38019501068475325,0.2753842980581622
2021-04-01,Windsor,22,164,19.401213834567123,2.602601855856565,845.3079348458156,0.4181,0.199,0.05539999999999999,0.1043,0.1064
2021-04-01,Winthrop,2233,4621,24.491021322419613,11.834765334984418,18868.13922198433,0.44164268141354196,0.4586256056110062,0.42168435392500675,0.4435601618559482,0.4498762881035878
2021-04-01,Woburn,3935,7813,18.815157655136428,9.476212130162786,41525.0307396021,0.34469835753951306,0.38890051900897055,0.5258192738146091,0.584628385305425,0.482981892353695
2021-04-01,Worcester,21909,28819,15.043219905445117,11.436271380283738,191574.6773705577,0.7405941863659928,0.5678482019180923,0.7332055811301192,0.6914616054950752,0.7478125974598236
2021-04-01,Worthington,33,231,22.068753552284644,3.152679078897806,1046.72880347647,0.379,0.6265,0.015,0.465,0.34389999999999993
2021-04-01,Wrentham,996,2554,22.659242622694176,8.836572299218245,11271.338775648497,0.21434446906425772,0.24912733935571843,0.11703289585818986,0.26723664564513383,0.12556698483040737
2021-04-01,Yarmouth,1375,6724,27.944828693493722,5.714476420814079,24061.69697352813,0.4275704181560006,0.576538231405768,0.22597130196347254,0.23312009254272145,0.31080061939969644
2021-04-01,Allston Brighton,4630.48236,11391,17.03581844014058,6.925121304120242,66865,0.6252743082642613,0.06962004408418658,0.6970243143588493,0.8125581626848691,0.5659213148057858
2021-04-01,Back Bay Downtown,3139.0315199999995,11639,23.27008817002219,6.275929224063817,50017,0.419596526555544,0.13981739902089835,0.5360618594057356,0.8171753479360478,0.5099104373419312
2021-04-01,Charlestown,1249.03872,3502,21.302998965873837,7.598021290832776,16439,0.3425045122076852,0.23462949933038013,0.6184213866282064,0.56872843824044506,0.3991709333470691
2021-04-01,Dorchester Codman,9203.4432,12230,17.16202183491903,12.914938115685779,71262,0.7983632364657691,0.706605820101562,0.8606540765658826,0.6338825887863254,0.8058765618586984
2021-04-01,Dorchester Uphams,7991.382599999999,8817,14.875238304118232,13.482331921785635,59273,0.883164267981398,0.7329385328158327,0.9063260953180181,0.7074167873002553,0.8731214436402206
2021-04-01,East Boston,7218.95076,6705,16.55228596820381,17.82104957045522,40508,0.7919291857566007,0.5546424915293967,0.9507168495748716,0.8369748971807276,0.8521982419502632
2021-04-01,Fenway,2915.10846,8043,14.739947952937726,5.342353223619104,54566,0.7114683320445147,0.0890353385670578,0.7075507497562451,0.9523703610933665,0.6803044497865044
2021-04-01,Hyde Park,4152.848309999999,6220,21.83375456332491,14.577535488626788,28488,0.743107725698349,0.7353229004543206,0.8620078808870496,0.6851472808240745,0.8228198709009942
2021-04-01,Jamaica Plain,2763.0872999999997,8990,25.39476285980622,7.805110872574221,35401,0.5504186791926332,0.32253296809599113,0.7469240200911543,0.6232158738721979,0.5978199962794158
2021-04-01,Mattapan,2628.52803,3767,14.73671856662233,10.282951373131993,25562,0.8640867274223659,0.8873553786859907,0.9068995202440935,0.7502659714555273,0.9052692293795291
2021-04-01,Roslindale,3282.8353199999997,6109,20.48212968550929,11.006622812311404,29826,0.6329391452063607,0.5656355446997567,0.8022511629777054,0.5561895281748186,0.6889500552841606
2021-04-01,Roxbury,4970.47563,7981,19.693044143410567,12.26460293137908,40527,0.902085109932747,0.5592862002069322,0.8757993662700466,0.8453128491981377,0.8832675530263838
2021-04-01,South Boston,4268.918519999999,6783,20.01534421198619,12.596767446664108,33889,0.3778088826634324,0.1829980048171367,0.4815335354708666,0.6913583368920926,0.3755004697562392
2021-04-01,South End,3140.05869,8307,24.518166524010507,9.267904400696557,33881,0.6987660846217608,0.312138553717519,0.8012864489854759,0.8825968320899555,0.7463735827296644
2021-04-01,West Roxbury,2224.85022,6976,26.974981632574146,8.603109779204205,25861,0.4171507414571245,0.4585698512480427,0.5887685617573916,0.5965475568757483,0.5327960371189094
